t,theta_sol,theta_dot_sol,theta_ddot_sol,theta_e_sol,theta_e_dot_sol,theta_e_ddot_sol,theta_d_sol,theta_d_dot_sol,theta_d_ddot_sol
48.793774319066145,2.7235229264670124,-5.496040920852975,-9.05623861983198,-1.8568399609723318,3.528617291318179,4.3782051942739795,0.8666829654946806,-1.9674236295347955,-4.678033425558
48.82712618121178,2.5352796194701934,-5.790098237014037,-8.592577231515255,-1.7366933173527914,3.677728529317645,4.5866309345251475,0.7985863021174018,-2.1123697076963923,-4.005946296990108
48.86047804335742,2.3374499945953855,-6.070727321919678,-8.271347005031046,-1.6114122818699006,3.836580813588046,4.9814265851962265,0.7260377127254849,-2.2341465083316328,-3.2899204198348198
48.893829905503054,2.1304159502346414,-6.343950898500729,-8.153747368954335,-1.4805830122858599,4.012532561507906,5.615937929639689,0.6498329379487815,-2.331418336992823,-2.5378094393146453
48.92718176764869,1.9142692622177289,-6.618842676632256,-8.42092965116538,-1.343461441363153,4.215724397510688,6.663066855320309,0.5708078208545759,-2.4031182791215677,-1.7578627958450708
48.96053362979433,1.6886983681422925,-6.91345486468434,-9.432608811229317,-1.1988692290407863,4.464994962309101,8.473973569208757,0.48982913910150616,-2.4484599023752387,-0.9586352420205595
48.99388549193996,1.452595070641315,-7.251623488511344,-10.615447965186128,-1.0448099728499267,4.784677605994301,10.466554954363064,0.40778509779138844,-2.4669458825170425,-0.14889301082306425
49.0272373540856,1.204526698771219,-7.637566138869164,-13.055907894151998,-0.8789511114747683,5.179192680610931,13.718390229921171,0.32557558729645086,-2.458373458258233,0.6624823357691733
49.060589216231236,0.9415193668862956,-8.174824573093291,-20.362224855733874,-0.6974170539682399,5.751987917871981,21.82881617887922,0.24410231291805556,-2.4228366552213108,1.4665913231453442
49.09394107837687,0.6547160335006298,-9.128253835118059,-40.08136090509091,-0.4904571288618223,6.7675285804869345,42.335975081987094,0.1642589046388075,-2.3607252546311246,2.2546141768961854
49.12729294052251,0.3200975921107023,-11.260505681337603,-98.09157812809889,-0.23317647666318975,8.987785163292111,101.109485689568,0.08692111544751258,-2.272720518045493,3.017907561469111
49.160644802668145,-0.1302825954925726,-16.395927085775586,-208.22581804881702,0.14321981123874955,14.236139370757147,211.9739174323882,0.012937215746176955,-2.1597877150184397,3.7480993835711667
49.19399666481378,-0.7898970861123884,-22.665718615578434,-127.16653959770284,0.7330157753085622,20.642553079923466,131.6037202181895,-0.05688131080382619,-2.023165535654968,4.437180620486651
49.227348526959425,-1.5880489087020622,-24.39557644237003,17.694865418420417,1.466280240757799,22.53122393818482,-12.617272252325453,-0.12176866794426311,-1.8643525041852103,5.077593166094965
49.26070038910506,-2.365834535768606,-21.402370686353436,169.29596084317123,2.184821389402718,19.717280143775064,-163.63364811210596,-0.18101314636588817,-1.6850905425783715,5.6623127310652785
49.2940522512507,-2.9590032671196687,-13.672742882619303,254.22900355672434,2.7250383371117888,12.185397018141828,-248.04407766878052,-0.23396493000788,-1.4873458644774762,6.184925887943813
49.327404113396334,-3.290684573543147,-6.8060701763505485,152.14122761819212,3.0106413500546396,5.532782767333125,-145.50152720211722,-0.2800432234885073,-1.2732874090174238,6.639700416074899
49.36075597554197,-3.4479175891075906,-2.9871149714971903,85.81471584231637,3.129174966616901,1.9418519204250388,-78.79306766753002,-0.31874262249068963,-1.0452630510721512,7.0216481747863515
49.394107837687606,-3.5063213437777443,-0.6785622224215768,56.47753801905948,3.1566826865482986,-0.12721162644535688,-49.150958203839295,-0.34963865722944554,-0.8057738488669337,7.326579815220186
49.42745969983324,-3.500741594782154,0.9286020402643879,41.29351104728047,3.1283491465835005,-1.486048651680679,-33.74236031656912,-0.37239244819865347,-0.5574466114162911,7.551150730711347
49.46081156197888,-3.4487275283439778,2.1379282859198057,31.79540371346627,3.0619731052131733,-2.4409333726000377,-24.10250597175623,-0.38675442313080444,-0.30300508668023196,7.69289774171004
49.494163424124515,-3.36112470588394,3.0748240717217215,24.656153705577825,2.9685576514829646,-3.1200641581777973,-16.905887592701795,-0.3925670544009755,-0.04524008645607595,7.75026611287603
49.52751528627015,-3.2460243958614097,3.7950371368726326,18.682807770040984,2.8562578090114736,-3.5820160125621476,-10.9601811640318,-0.38976658684993615,0.21302112431048506,7.722626606009185
